x1,y1,x2,y2
603.7734375, 432.25885009765625, 771.513916015625, 631.4901123046875
607.784912109375, 437.4151306152344, 773.4837646484375, 637.9246826171875
608.55517578125, 448.3364562988281, 767.98828125, 650.1167602539062
610.7960205078125, 454.84588623046875, 770.901611328125, 650.3096923828125
613.53759765625, 453.7771911621094, 770.6533203125, 650.94189453125
612.34521484375, 462.18304443359375, 765.5142822265625, 656.4970703125
613.6455078125, 465.34332275390625, 763.7947998046875, 659.7210693359375
608.83203125, 480.84686279296875, 753.52783203125, 671.3236694335938
604.77294921875, 486.59857177734375, 752.18896484375, 673.413818359375
601.5318603515625, 488.7462158203125, 751.8968505859375, 670.3367919921875
604.0438232421875, 493.170654296875, 753.1307373046875, 675.5179443359375
609.54736328125, 496.069580078125, 756.562744140625, 673.2085571289062
